round_quality,product_worth,player,round,decision,message,additional_info
,,Alice,17,no,,"I want to be honest with you, this product is not worth buying. I have had 16 previous products, 7 of them were high-quality, but unfortunately, none of the high-quality products have been sold so far. I correctly advised against buying the last low-quality ones, and I'm doing the same for this one. I've been transparent about the quality of my products, and I don't want to risk selling you a low-quality product. My last product was high-quality, but the buyer didn't make a decision, I hope the next high-quality product will be sold."
,,the buyer,17,no,"I'm not convinced by Alice's recommendation, I'd like to pass on this one.",
low-quality,0.0,Nature,18,,,
,,Alice,18,no,,"I want to be honest with you, this product is not worth buying. I have had 17 previous products, 7 of them were high-quality, but unfortunately, none of the high-quality products have been sold so far. I correctly advised against buying the last low-quality ones, and I'm doing the same for this one. This is the second low-quality product in a row, and I'm starting to worry that I'll never sell a high-quality product. I'm trying to build trust with my buyers by being transparent, and I don't want to risk selling you a low-quality product."
,,the buyer,18,no,"I'm not convinced by your recommendation, I'll pass on this one.",
high-quality,30000.0,Nature,19,,,
,,Alice,19,yes,,"I'm glad to finally have a high-quality product to offer! I have had 18 previous products, 7 of them were high-quality, but unfortunately, none of the high-quality products have been sold so far. I correctly advised against buying the last low-quality ones, and I'm confident that this one is worth buying. I've been transparent about the quality of my products, and I assure you that this one is a high-quality product. This is one of my last chances to sell a high-quality product, and I hope you will take a chance on this one."
,,the buyer,19,no,I'm not convinced by your recommendation. I'd like to pass on this one.,
high-quality,30000.0,Nature,20,,,
,,Alice,20,yes,,"I'm glad to finally have a high-quality product to offer! I have had 19 previous products, 8 of them were high-quality, but unfortunately, none of the high-quality products have been sold so far. I correctly advised against buying the low-quality ones, and I'm confident that this one is worth buying. I've been transparent about the quality of my products, and I assure you that this one is a high-quality product. This is my last chance to sell a high-quality product, and I hope you will take a chance on this one. Please, consider my recommendation, I've been honest with all the previous buyers."
,,the buyer,20,no,"I'm not convinced by your recommendation, I'd like to pass on this one.",
